FaceStream2, version: 1.6.0
Unknown argument: "2"
I0621 18:56:46.274150  5746 Tracker.cpp:590] minScoreOfSending      : 0.5187
I0621 18:56:46.274315  5746 Tracker.cpp:591] sendMode               : 0
I0621 18:56:46.274322  5746 Tracker.cpp:592] detectorStep           : 0
I0621 18:56:46.274324  5746 Tracker.cpp:593] minDetection           : 40
I0621 18:56:46.274327  5746 Tracker.cpp:594] detectorThreshs        : 0.5140.150.862
I0621 18:56:46.274333  5746 Tracker.cpp:595] scaleFactor            : 0.58
I0621 18:56:46.274336  5746 Tracker.cpp:597] numberOfFramesToIgnore : 36
I0621 18:56:46.274339  5746 Tracker.cpp:599] timePeriod             : 10
I0621 18:56:46.274343  5746 Tracker.cpp:600] timePeriod is repeat   : 0
I0621 18:56:46.274348  5746 Tracker.cpp:601] sendWarpingImage       : 1
I0621 18:56:46.274349  5746 Tracker.cpp:603] drawFacePoints         : 0
I0621 18:56:46.274353  5746 Tracker.cpp:604] showTrackerDet         : 0
I0621 18:56:46.274355  5746 Tracker.cpp:605] useFrg                 : 1
I0621 18:56:46.274358  5746 Tracker.cpp:607] dataPath               : ./data/
I0621 18:56:46.274360  5746 Tracker.cpp:608] log severity level     : 0
I0621 18:56:46.274363  5746 Tracker.cpp:609] log mode               : 2
I0621 18:56:46.274365  5746 Tracker.cpp:611] head-pose-estimator    : LNET
[21.06.2018 18:56:46] [Info]  [createFaceEngine] Creating FaceEngine Full
[0m[18:56:46.027][32m[flower][39m Initializing TBB task scheduler with 4 workers[0m
[0m[18:56:46.028][32m[flower][39m Initializing TBB task scheduler with 12 workers[0m
[HeadPoseEstimator] model loaded: ./data//angle_estimation_flwr_avx2.plan
I0621 18:56:46.299983  5746 Player.cpp:253] Start of the tracking process.
Input #0, rtsp, from 'rtsp://root:root@10.0.6.53:554/axis-media/media.amp':
  Metadata:
    title           : Session streamed with GStreamer
I0621 18:57:11.309870  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.314110  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.319881  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.348860  5789 FaceTracker.cpp:279] Frame 987 new detection Track 1: x=897 y=531 w=60  h=81  score=0.997
Not enough livenesses checks
I0621 18:57:11.348973  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.356770  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.361179  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.366770  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.370995  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.375530  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.389976  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.420688  5789 FaceTracker.cpp:279] Frame 991 new detection Track 1: x=888 y=525 w=57  h=75  score=0.977
I0621 18:57:11.440989  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.445698  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.450577  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.480720  5789 FaceTracker.cpp:279] Frame 993 new detection Track 1: x=876 y=519 w=60  h=78  score=0.974
I0621 18:57:11.480788  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.511011  5789 FaceTracker.cpp:279] Frame 994 new detection Track 1: x=876 y=513 w=60  h=78  score=0.985
I0621 18:57:11.511077  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.517719  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.533821  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.539901  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.555610  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.561260  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.576966  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.606083  5789 FaceTracker.cpp:279] Frame 998 new detection Track 1: x=864 y=492 w=57  h=81  score=0.944
Not enough livenesses checks
I0621 18:57:11.606156  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.635834  5789 FaceTracker.cpp:279] Frame 999 new detection Track 1: x=858 y=483 w=66  h=90  score=0.957
I0621 18:57:11.635921  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.664155  5789 FaceTracker.cpp:279] Frame 1000 new detection Track 1: x=855 y=477 w=72  h=99  score=0.954
I0621 18:57:11.664223  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.692051  5789 FaceTracker.cpp:279] Frame 1001 new detection Track 1: x=849 y=465 w=66  h=93  score=0.953
I0621 18:57:11.692116  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.731161  5789 FaceTracker.cpp:279] Frame 1002 new detection Track 1: x=846 y=462 w=66  h=93  score=0.938
I0621 18:57:11.731225  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.761821  5789 FaceTracker.cpp:279] Frame 1003 new detection Track 1: x=837 y=456 w=72  h=93  score=0.899
I0621 18:57:11.761891  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.768151  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.773867  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.803279  5789 FaceTracker.cpp:279] Frame 1005 new detection Track 1: x=834 y=444 w=72  h=90  score=0.960
I0621 18:57:11.803361  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.831727  5789 FaceTracker.cpp:279] Frame 1006 new detection Track 1: x=828 y=432 w=72  h=99  score=0.944
I0621 18:57:11.831789  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.864747  5789 FaceTracker.cpp:279] Frame 1007 new detection Track 1: x=828 y=426 w=72  h=99  score=0.962
I0621 18:57:11.864814  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.896162  5789 FaceTracker.cpp:279] Frame 1008 new detection Track 1: x=822 y=429 w=69  h=87  score=0.901
I0621 18:57:11.896227  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.925657  5789 FaceTracker.cpp:279] Frame 1009 new detection Track 1: x=822 y=417 w=63  h=84  score=0.967
	LIVENESS CHECK:
0.492734 0.665086 0.616815 0.525322 0.567193 0.494167 0.489535 0.445576 0.190656 0.127827 
	Liveness check not passed: 0.461491 < 0.5
I0621 18:57:11.925761  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.955585  5789 FaceTracker.cpp:279] Frame 1010 new detection Track 1: x=816 y=405 w=69  h=99  score=0.963
I0621 18:57:11.955646  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.985344  5789 FaceTracker.cpp:279] Frame 1011 new detection Track 1: x=807 y=408 w=66  h=93  score=0.945
I0621 18:57:11.985411  5789 Tracker.cpp:384] Full detection.
I0621 18:57:11.994366  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:11.998752  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.029407  5789 FaceTracker.cpp:279] Frame 1013 new detection Track 1: x=792 y=396 w=69  h=93  score=0.970
I0621 18:57:12.029480  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.071646  5789 FaceTracker.cpp:279] Frame 1014 new detection Track 1: x=786 y=387 w=78  h=102 score=0.959
I0621 18:57:12.071712  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.102808  5789 FaceTracker.cpp:279] Frame 1015 new detection Track 1: x=780 y=384 w=81  h=108 score=0.967
I0621 18:57:12.102876  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.131379  5789 FaceTracker.cpp:279] Frame 1016 new detection Track 1: x=780 y=387 w=69  h=93  score=0.953
I0621 18:57:12.131466  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.163576  5789 FaceTracker.cpp:279] Frame 1017 new detection Track 1: x=753 y=369 w=81  h=111 score=0.977
I0621 18:57:12.163647  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.194013  5789 FaceTracker.cpp:279] Frame 1018 new detection Track 1: x=747 y=363 w=90  h=114 score=0.939
I0621 18:57:12.194120  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.224442  5789 FaceTracker.cpp:279] Frame 1019 new detection Track 1: x=744 y=360 w=81  h=105 score=0.935
I0621 18:57:12.224532  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.254963  5789 FaceTracker.cpp:279] Frame 1020 new detection Track 1: x=732 y=348 w=87  h=114 score=0.904
	LIVENESS CHECK:
0.492734 0.665086 0.616815 0.525322 0.567193 0.494167 0.489535 0.445576 0.190656 0.127827 
	Liveness check not passed: 0.461491 < 0.5
I0621 18:57:12.255112  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.289014  5789 FaceTracker.cpp:279] Frame 1021 new detection Track 1: x=714 y=333 w=90  h=120 score=0.901
I0621 18:57:12.289077  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.319216  5789 FaceTracker.cpp:279] Frame 1022 new detection Track 1: x=702 y=327 w=93  h=117 score=0.916
I0621 18:57:12.319285  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.352041  5789 FaceTracker.cpp:279] Frame 1023 new detection Track 1: x=687 y=318 w=99  h=123 score=0.949
I0621 18:57:12.352105  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.384759  5789 FaceTracker.cpp:279] Frame 1024 new detection Track 1: x=681 y=309 w=90  h=117 score=0.939
I0621 18:57:12.384827  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.415277  5789 FaceTracker.cpp:279] Frame 1025 new detection Track 1: x=663 y=291 w=99  h=126 score=0.952
I0621 18:57:12.415343  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.447561  5789 FaceTracker.cpp:279] Frame 1026 new detection Track 1: x=657 y=279 w=96  h=123 score=0.919
I0621 18:57:12.447629  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.481663  5789 FaceTracker.cpp:279] Frame 1027 new detection Track 1: x=648 y=273 w=99  h=123 score=0.954
I0621 18:57:12.481731  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.513387  5789 FaceTracker.cpp:279] Frame 1028 new detection Track 1: x=636 y=258 w=105 h=135 score=0.970
I0621 18:57:12.513468  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.548115  5789 FaceTracker.cpp:279] Frame 1029 new detection Track 1: x=627 y=228 w=105 h=144 score=0.948
I0621 18:57:12.548187  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.580018  5789 FaceTracker.cpp:279] Frame 1030 new detection Track 1: x=615 y=219 w=105 h=138 score=0.959
I0621 18:57:12.580090  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.609707  5789 FaceTracker.cpp:279] Frame 1031 new detection Track 1: x=606 y=210 w=108 h=144 score=0.947
	LIVENESS CHECK:
0.492734 0.665086 0.616815 0.525322 0.567193 0.494167 0.489535 0.445576 0.190656 0.127827 
	Liveness check not passed: 0.461491 < 0.5
I0621 18:57:12.609825  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.643895  5789 FaceTracker.cpp:279] Frame 1032 new detection Track 1: x=606 y=204 w=105 h=138 score=0.915
I0621 18:57:12.643963  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.681582  5789 FaceTracker.cpp:279] Frame 1033 new detection Track 1: x=588 y=183 w=111 h=135 score=0.978
I0621 18:57:12.681656  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.714583  5789 FaceTracker.cpp:279] Frame 1034 new detection Track 1: x=582 y=165 w=120 h=147 score=0.972
I0621 18:57:12.714650  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.747988  5789 FaceTracker.cpp:279] Frame 1035 new detection Track 1: x=579 y=153 w=114 h=153 score=0.956
I0621 18:57:12.748057  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.783380  5789 FaceTracker.cpp:279] Frame 1036 new detection Track 1: x=576 y=147 w=114 h=153 score=0.922
I0621 18:57:12.783453  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.817486  5789 FaceTracker.cpp:279] Frame 1037 new detection Track 1: x=555 y=117 w=123 h=156 score=0.970
I0621 18:57:12.817557  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.853405  5789 FaceTracker.cpp:279] Frame 1038 new detection Track 1: x=546 y=102 w=132 h=168 score=0.966
I0621 18:57:12.853492  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:12.874760  5790 BufferFS.h:42] skip frame
[mI0621 18:57:12.888656  5789 FaceTracker.cpp:279] Frame 1039 new detection Track 1: x=537 y=99  w=132 h=162 score=0.979
I0621 18:57:12.888769  5789 Tracker.cpp:384] Full detection.
I0621 18:57:12.921820  5789 FaceTracker.cpp:279] Frame 1041 new detection Track 1: x=525 y=42  w=147 h=189 score=0.932
I0621 18:57:12.921895  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:12.951004  5790 BufferFS.h:42] skip frame
[mI0621 18:57:12.961731  5789 FaceTracker.cpp:279] Frame 1042 new detection Track 1: x=522 y=33  w=135 h=174 score=0.890
	LIVENESS CHECK:
0.492734 0.665086 0.616815 0.525322 0.567193 0.494167 0.489535 0.445576 0.190656 0.127827 
	Liveness check not passed: 0.461491 < 0.5
I0621 18:57:12.961841  5789 Tracker.cpp:384] Full detection.
[0;33mW0621 18:57:12.992377  5790 BufferFS.h:42] skip frame
[mI0621 18:57:12.998131  5789 FaceTracker.cpp:279] Frame 1044 new detection Track 1: x=486 y=0   w=177 h=186 score=0.459
I0621 18:57:12.998198  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.005892  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:13.010908  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.019395  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:13.024456  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.034845  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:13.040505  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.049639  5789 FaceTracker.cpp:101] Track 1 wasn't updated
I0621 18:57:13.055243  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.063879  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.074959  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.085274  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.094707  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.104877  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.113407  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.121539  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.133363  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.143178  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.150243  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.158730  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.178254  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.196542  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.233167  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.260495  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.277590  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.303887  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.339617  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.355729  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.370394  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.394392  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.438668  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.456759  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.483184  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.498450  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.536528  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.552927  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.577711  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.602522  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.647471  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.663301  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.678006  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.693774  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.738571  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.764398  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.780169  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.794901  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.829653  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.865057  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.879797  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.895526  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.930490  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.965425  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.980226  5789 Tracker.cpp:384] Full detection.
I0621 18:57:13.994951  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.039850  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.057509  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.083314  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.098055  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.142951  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.157718  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.172475  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.197506  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.242521  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.257278  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.273038  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.287667  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.342588  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.358472  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.373872  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.388597  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.443706  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.458441  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.474145  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.489845  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.556056  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.569767  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.575368  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.599615  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.633726  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.658535  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.683394  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.698141  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.732908  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.757798  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.782683  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.797410  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.832255  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.857091  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.881961  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.896692  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.931486  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.956305  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.982210  5789 Tracker.cpp:384] Full detection.
I0621 18:57:14.996994  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.031942  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.056784  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.082621  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.100206  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.145123  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.151007  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.175650  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.200477  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.235436  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.250250  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.274971  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.299863  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.334625  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.359488  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.374228  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.399034  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.433847  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.459524  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.474277  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.499056  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.534919  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.560727  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.576483  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.591286  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.638924  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.653671  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.678426  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.694221  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.739156  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.754039  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.778810  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.793501  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.839467  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.864346  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.879070  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.893745  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.928463  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.963403  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.978221  5789 Tracker.cpp:384] Full detection.
I0621 18:57:15.993204  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.038084  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.063030  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.098016  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.102879  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.146992  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.164324  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.178874  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.193347  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.227893  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.262761  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.277496  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.293246  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.328105  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.362985  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.377754  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.393501  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.429702  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.453415  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.467614  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.491657  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.546274  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.562233  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.581265  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.599742  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.638018  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.657840  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.688773  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.699216  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.738574  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.758672  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.778872  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.786409  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.832227  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.848738  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.873994  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.890908  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.937012  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.959792  5789 Tracker.cpp:384] Full detection.
I0621 18:57:16.980907  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.002703  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.038303  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.055202  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.070964  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.087338  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.133262  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.162695  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.181162  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.203320  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.240945  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.256979  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.282291  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.298730  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.344135  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.361538  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.379063  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.396209  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.433065  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.460232  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.477238  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.495579  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.532465  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.558940  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.577644  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.608238  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.654223  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.660488  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.666258  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.691829  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.730527  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.756548  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.775068  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.802165  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.839551  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.867497  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.875928  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.894249  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.931764  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.961030  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.978502  5789 Tracker.cpp:384] Full detection.
I0621 18:57:17.995604  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.033946  5789 Tracker.cpp:384] Full detection.
I0621 18:57:18.064007  5789 Tracker.cpp:384] Full detection.
